tagRPM,256.734617287, 05-02-16 14:43 
TagPressure,-0.984807753012, 05-02-16 14:43 
TagBoiler,790, 05-02-16 14:43 
tagRPM,254.975560006, 05-02-16 14:43 
TagPressure,-1.0, 05-02-16 14:43 
TagBoiler,800, 05-02-16 14:43 
tagRPM,253.138834699, 05-02-16 14:43 
TagPressure,-0.984807753012, 05-02-16 14:43 
TagBoiler,810, 05-02-16 14:43 
tagRPM,251.225000852, 05-02-16 14:43 
TagPressure,-0.939692620786, 05-02-16 14:43 
TagFlow,80, 05-02-16 14:43 
TagSpeed,30, 05-02-16 14:43 
TagBoiler,820, 05-02-16 14:43 
tagRPM,249.234641435, 05-02-16 14:43 
TagPressure,-0.866025403784, 05-02-16 14:43 
TagTemperature,70, 05-02-16 14:43 
TagBoiler,830, 05-02-16 14:43 
tagRPM,247.168362732, 05-02-16 14:43 
TagPressure,-0.766044443119, 05-02-16 14:43 
TagBoiler,840, 05-02-16 14:43 
tagRPM,245.026794152, 05-02-16 14:43 
TagPressure,-0.642787609687, 05-02-16 14:43 
TagBoiler,850, 05-02-16 14:43 
tagRPM,242.810588036, 05-02-16 14:43 
TagPressure,-0.5, 05-02-16 14:43 
TagBoiler,860, 05-02-16 14:43 
tagRPM,240.520419463, 05-02-16 14:43 
TagPressure,-0.342020143326, 05-02-16 14:43 
TagSpeed,40, 05-02-16 14:43 
TagBoiler,870, 05-02-16 14:43 
tagRPM,238.156986041, 05-02-16 14:43 
TagPressure,-0.173648177667, 05-02-16 14:43 
TagBoiler,880, 05-02-16 14:43 
tagRPM,235.721007693, 05-02-16 14:43 
TagPressure,1.68605484619e-13, 05-02-16 14:43 
TagBoiler,890, 05-02-16 14:43 
tagRPM,233.213226443, 05-02-16 14:43 
TagPressure,0.173648177667, 05-02-16 14:43 
TagBoiler,900, 05-02-16 14:43 
tagRPM,230.634406185, 05-02-16 14:43 
TagPressure,0.342020143326, 05-02-16 14:43 
TagTemperature,80, 05-02-16 14:43 
TagBoiler,910, 05-02-16 14:43 
tagRPM,227.985332453, 05-02-16 14:43 
TagPressure,0.5, 05-02-16 14:43 
TagFlow,90, 05-02-16 14:43 
TagSpeed,50, 05-02-16 14:43 
TagBoiler,920, 05-02-16 14:43 
tagRPM,225.266812179, 05-02-16 14:43 
TagPressure,0.642787609687, 05-02-16 14:43 
TagBoiler,930, 05-02-16 14:43 
tagRPM,222.479673453, 05-02-16 14:43 
TagPressure,0.766044443119, 05-02-16 14:43 
TagBoiler,940, 05-02-16 14:43 
tagRPM,219.624765263, 05-02-16 14:43 
TagPressure,0.866025403784, 05-02-16 14:43 
TagBoiler,950, 05-02-16 14:43 
tagRPM,216.702957242, 05-02-16 14:43 
TagPressure,0.939692620786, 05-02-16 14:43 
TagBoiler,960, 05-02-16 14:43 
tagRPM,213.715139401, 05-02-16 14:43 
TagPressure,0.984807753012, 05-02-16 14:43 
TagSpeed,60, 05-02-16 14:43 
TagBoiler,970, 05-02-16 14:43 
tagRPM,210.662221858, 05-02-16 14:43 
TagPressure,1.0, 05-02-16 14:43 
TagBoiler,980, 05-02-16 14:43 
tagRPM,207.545134561, 05-02-16 14:43 
TagPressure,0.984807753012, 05-02-16 14:43 
TagTemperature,90, 05-02-16 14:43 
TagBoiler,990, 05-02-16 14:43 
tagRPM,204.364827006, 05-02-16 14:43 
TagPressure,0.939692620786, 05-02-16 14:43 
TagBoiler,1000, 05-02-16 14:43 
tagRPM,201.122267945, 05-02-16 14:43 
TagPressure,0.866025403785, 05-02-16 14:43 
TagBoiler,1010, 05-02-16 14:43 
tagRPM,197.818445093, 05-02-16 14:43 
TagPressure,0.766044443119, 05-02-16 14:43 
TagFlow,100, 05-02-16 14:43 
TagSpeed,70, 05-02-16 14:43 
TagBoiler,1020, 05-02-16 14:43 
tagRPM,194.454364826, 05-02-16 14:43 
TagPressure,0.642787609686, 05-02-16 14:43 
TagBoiler,1030, 05-02-16 14:43 
tagRPM,191.031051876, 05-02-16 14:43 
TagPressure,0.5, 05-02-16 14:43 
TagBoiler,1040, 05-02-16 14:43 
tagRPM,187.549549017, 05-02-16 14:43 
TagPressure,0.342020143326, 05-02-16 14:43 
TagBoiler,1050, 05-02-16 14:43 
tagRPM,184.010916749, 05-02-16 14:43 
TagPressure,0.173648177667, 05-02-16 14:43 
TagBoiler,1060, 05-02-16 14:43 
tagRPM,180.416232972, 05-02-16 14:43 
TagPressure,-4.41380411815e-14, 05-02-16 14:43 
TagTemperature,100, 05-02-16 14:43 
TagSpeed,80, 05-02-16 14:43 
TagBoiler,1070, 05-02-16 14:43 
tagRPM,176.766592664, 05-02-16 14:43 
TagPressure,-0.173648177667, 05-02-16 14:43 
TagBoiler,1080, 05-02-16 14:43 
tagRPM,173.063107539, 05-02-16 14:43 
TagPressure,-0.342020143326, 05-02-16 14:43 
TagBoiler,1090, 05-02-16 14:43 
tagRPM,169.306905715, 05-02-16 14:43 
TagPressure,-0.5, 05-02-16 14:43 
TagBoiler,1100, 05-02-16 14:43 
tagRPM,165.499131367, 05-02-16 14:43 
TagPressure,-0.642787609686, 05-02-16 14:43 
TagBoiler,1110, 05-02-16 14:43 
tagRPM,161.64094438, 05-02-16 14:43 
TagPressure,-0.766044443119, 05-02-16 14:43 
TagFlow,0, 05-02-16 14:43 
TagSpeed,90, 05-02-16 14:43 
TagBoiler,1120, 05-02-16 14:43 
tagRPM,157.733519997, 05-02-16 14:43 
TagPressure,-0.866025403784, 05-02-16 14:43 
TagBoiler,1130, 05-02-16 14:43 
tagRPM,153.778048454, 05-02-16 14:43 
TagPressure,-0.939692620786, 05-02-16 14:43 
TagBoiler,1140, 05-02-16 14:43 
tagRPM,149.775734629, 05-02-16 14:43 
TagPressure,-0.984807753012, 05-02-16 14:43 
TagTemperature,0, 05-02-16 14:43 
TagBoiler,1150, 05-02-16 14:43 
tagRPM,145.727797664, 05-02-16 14:43 
TagPressure,-1.0, 05-02-16 14:43 
TagBoiler,1160, 05-02-16 14:43 
tagRPM,141.6354706, 05-02-16 14:43 
TagPressure,-0.984807753012, 05-02-16 14:43 
TagSpeed,100, 05-02-16 14:43 
TagBoiler,1170, 05-02-16 14:43 
tagRPM,137.5, 05-02-16 14:43 
TagPressure,-0.939692620786, 05-02-16 14:43 
TagBoiler,1180, 05-02-16 14:43 
tagRPM,133.322645568, 05-02-16 14:43 
TagPressure,-0.866025403784, 05-02-16 14:43 
TagBoiler,1190, 05-02-16 14:43 
tagRPM,129.104679766, 05-02-16 14:43 
TagPressure,-0.766044443119, 05-02-16 14:43 
TagBoiler,1200, 05-02-16 14:43 
tagRPM,124.847387428, 05-02-16 14:43 
TagPressure,-0.642787609687, 05-02-16 14:43 
TagBoiler,1210, 05-02-16 14:43 
tagRPM,120.552065367, 05-02-16 14:43 
TagPressure,-0.5, 05-02-16 14:43 
TagFlow,10, 05-02-16 14:43 
TagSpeed,0, 05-02-16 14:43 
TagBoiler,1220, 05-02-16 14:43 
tagRPM,116.220021979, 05-02-16 14:43 
TagPressure,-0.342020143326, 05-02-16 14:43 
TagTemperature,10, 05-02-16 14:43 
TagBoiler,1230, 05-02-16 14:43 
tagRPM,111.852576846, 05-02-16 14:43 
TagPressure,-0.173648177667, 05-02-16 14:43 
TagBoiler,1240, 05-02-16 14:43 
tagRPM,107.451060335, 05-02-16 14:43 
TagPressure,-8.03294022564e-14, 05-02-16 14:43 
TagBoiler,1250, 05-02-16 14:43 
tagRPM,103.016813189, 05-02-16 14:43 
TagPressure,0.173648177667, 05-02-16 14:43 
TagBoiler,1260, 05-02-16 14:43 
tagRPM,98.551186125, 05-02-16 14:43 
TagPressure,0.342020143326, 05-02-16 14:43 
TagSpeed,10, 05-02-16 14:43 
TagBoiler,1270, 05-02-16 14:43 
tagRPM,94.0555394146, 05-02-16 14:43 
TagPressure,0.5, 05-02-16 14:43 
TagBoiler,1280, 05-02-16 14:43 
tagRPM,89.5312424757, 05-02-16 14:43 
TagPressure,0.642787609686, 05-02-16 14:43 
tagRPM,84.9796734531, 05-02-16 14:43 
TagBoiler,1290, 05-02-16 14:43 
TagPressure,0.766044443119, 05-02-16 14:43 
TagBoiler,1300, 05-02-16 14:43 
tagRPM,80.4022187988, 05-02-16 14:43 
TagPressure,0.866025403785, 05-02-16 14:43 
TagTemperature,20, 05-02-16 14:43 
tagRPM,75.8002728497, 05-02-16 14:43 
TagBoiler,1310, 05-02-16 14:43 
TagPressure,0.939692620786, 05-02-16 14:43 
TagFlow,20, 05-02-16 14:44 
TagSpeed,20, 05-02-16 14:44 
tagRPM,71.1752374032, 05-02-16 14:44 
TagBoiler,1320, 05-02-16 14:44 
TagPressure,0.984807753012, 05-02-16 14:44 
tagRPM,66.5285212899, 05-02-16 14:44 
TagBoiler,1330, 05-02-16 14:44 
TagPressure,1.0, 05-02-16 14:44 
tagRPM,61.8615399446, 05-02-16 14:44 
TagBoiler,1340, 05-02-16 14:44 
TagPressure,0.984807753012, 05-02-16 14:44 
tagRPM,57.1757149749, 05-02-16 14:44 
TagBoiler,1350, 05-02-16 14:44 
TagPressure,0.939692620786, 05-02-16 14:44 
tagRPM,52.4724737285, 05-02-16 14:44 
TagBoiler,1360, 05-02-16 14:44 
TagPressure,0.866025403784, 05-02-16 14:44 
TagSpeed,30, 05-02-16 14:44 
tagRPM,47.7532488584, 05-02-16 14:44 
TagBoiler,1370, 05-02-16 14:44 
TagPressure,0.766044443119, 05-02-16 14:44 
TagBoiler,1380, 05-02-16 14:44 
tagRPM,43.0194778861, 05-02-16 14:44 
TagPressure,0.642787609687, 05-02-16 14:44 
TagTemperature,30, 05-02-16 14:44 
tagRPM,38.272602764, 05-02-16 14:44 
TagBoiler,1390, 05-02-16 14:44 
TagPressure,0.5, 05-02-16 14:44 
tagRPM,33.5140694364, 05-02-16 14:44 
TagBoiler,1400, 05-02-16 14:44 
TagPressure,0.342020143326, 05-02-16 14:44 
tagRPM,28.7453273986, 05-02-16 14:44 
TagBoiler,1410, 05-02-16 14:44 
TagPressure,0.173648177667, 05-02-16 14:44 
TagFlow,30, 05-02-16 14:44 
TagSpeed,40, 05-02-16 14:44 
tagRPM,23.9678292556, 05-02-16 14:44 
TagBoiler,1420, 05-02-16 14:44 
TagPressure,2.04796845694e-13, 05-02-16 14:44 
TagBoiler,1430, 05-02-16 14:44 
tagRPM,19.1830302796, 05-02-16 14:44 
TagPressure,-0.173648177667, 05-02-16 14:44 
tagRPM,14.3923879668, 05-02-16 14:44 
TagBoiler,1440, 05-02-16 14:44 
TagPressure,-0.342020143325, 05-02-16 14:44 
tagRPM,9.59736159319, 05-02-16 14:44 
TagBoiler,1450, 05-02-16 14:44 
TagPressure,-0.5, 05-02-16 14:44 
tagRPM,4.79941177026, 05-02-16 14:44 
TagBoiler,1460, 05-02-16 14:44 
TagPressure,-0.642787609687, 05-02-16 14:44 
TagTemperature,40, 05-02-16 14:44 
TagSpeed,50, 05-02-16 14:44 
tagRPM,-4.04371751264e-12, 05-02-16 14:44 
TagBoiler,1470, 05-02-16 14:44 
TagPressure,-0.766044443119, 05-02-16 14:44 
tagRPM,-4.79941177025, 05-02-16 14:44 
TagBoiler,1480, 05-02-16 14:44 
TagPressure,-0.866025403784, 05-02-16 14:44 
tagRPM,-9.59736159319, 05-02-16 14:44 
TagBoiler,1490, 05-02-16 14:44 
TagPressure,-0.939692620786, 05-02-16 14:44 
tagRPM,-14.3923879668, 05-02-16 14:44 
TagBoiler,1500, 05-02-16 14:44 
TagPressure,-0.984807753012, 05-02-16 14:44 
tagRPM,-19.1830302796, 05-02-16 14:44 
TagBoiler,100, 05-02-16 14:44 
TagPressure,-1.0, 05-02-16 14:44 
TagFlow,40, 05-02-16 14:44 
TagSpeed,60, 05-02-16 14:44 
TagBoiler,110, 05-02-16 14:44 
tagRPM,-23.9678292556, 05-02-16 14:44 
TagPressure,-0.984807753012, 05-02-16 14:44 
TagBoiler,120, 05-02-16 14:44 
tagRPM,-28.7453273986, 05-02-16 14:44 
TagPressure,-0.939692620786, 05-02-16 14:44 
tagRPM,-33.5140694364, 05-02-16 14:44 
TagBoiler,130, 05-02-16 14:44 
TagPressure,-0.866025403785, 05-02-16 14:44 
TagTemperature,50, 05-02-16 14:44 
tagRPM,-38.272602764, 05-02-16 14:44 
TagBoiler,140, 05-02-16 14:44 
TagPressure,-0.766044443119, 05-02-16 14:44 
tagRPM,-43.0194778861, 05-02-16 14:44 
TagBoiler,150, 05-02-16 14:44 
TagPressure,-0.642787609687, 05-02-16 14:44 
TagSpeed,70, 05-02-16 14:44 
tagRPM,-47.7532488584, 05-02-16 14:44 
TagBoiler,160, 05-02-16 14:44 
TagPressure,-0.5, 05-02-16 14:44 
TagBoiler,170, 05-02-16 14:44 
tagRPM,-52.4724737286, 05-02-16 14:44 
TagPressure,-0.342020143326, 05-02-16 14:44 
tagRPM,-57.1757149749, 05-02-16 14:44 
TagBoiler,180, 05-02-16 14:44 
TagPressure,-0.173648177667, 05-02-16 14:44 
tagRPM,-61.8615399446, 05-02-16 14:44 
TagBoiler,190, 05-02-16 14:44 
TagPressure,1.25483061754e-13, 05-02-16 14:44 
tagRPM,-66.5285212899, 05-02-16 14:44 
TagBoiler,200, 05-02-16 14:44 
TagPressure,0.173648177667, 05-02-16 14:44 
TagFlow,50, 05-02-16 14:44 
TagSpeed,80, 05-02-16 14:44 
tagRPM,-71.1752374032, 05-02-16 14:44 
TagBoiler,210, 05-02-16 14:44 
TagPressure,0.342020143326, 05-02-16 14:44 
TagTemperature,60, 05-02-16 14:44 
tagRPM,-75.8002728497, 05-02-16 14:44 
TagBoiler,220, 05-02-16 14:44 
TagPressure,0.5, 05-02-16 14:44 
TagBoiler,230, 05-02-16 14:44 
tagRPM,-80.4022187987, 05-02-16 14:44 
TagPressure,0.642787609687, 05-02-16 14:44 
tagRPM,-84.9796734531, 05-02-16 14:44 
TagBoiler,240, 05-02-16 14:44 
TagPressure,0.766044443119, 05-02-16 14:44 
tagRPM,-89.5312424757, 05-02-16 14:44 
TagBoiler,250, 05-02-16 14:44 
TagPressure,0.866025403784, 05-02-16 14:44 
TagSpeed,90, 05-02-16 14:44 
tagRPM,-94.0555394146, 05-02-16 14:44 
TagBoiler,260, 05-02-16 14:44 
TagPressure,0.939692620786, 05-02-16 14:44 
TagBoiler,270, 05-02-16 14:44 
tagRPM,-98.551186125, 05-02-16 14:44 
TagPressure,0.984807753012, 05-02-16 14:44 
TagBoiler,280, 05-02-16 14:44 
tagRPM,-103.016813189, 05-02-16 14:44 
TagPressure,1.0, 05-02-16 14:44 
TagBoiler,290, 05-02-16 14:44 
tagRPM,-107.451060335, 05-02-16 14:44 
